Time - Plot 0,Amplitude - Plot 0,Time - vactual,Amplitude - vactual
623,-0.130264,623,-0.253423
624,-0.129271,624,-0.244924
625,-0.128296,625,-0.252125
626,-0.127821,626,-0.243338
627,-0.126841,627,-0.25025
628,-0.126348,628,-0.241173
629,-0.125345,629,-0.231964
630,-0.124353,630,-0.238451
631,-0.123855,631,-0.244775
632,-0.123323,632,-0.235107
633,-0.12227,633,-0.241133
634,-0.121697,634,-0.246994
635,-0.121086,635,-0.252689
636,-0.120429,636,-0.242392
637,-0.119252,637,-0.247788
638,-0.118564,638,-0.23719
639,-0.117376,639,-0.242284
640,-0.116691,640,-0.247212
641,-0.115986,641,-0.236144
642,-0.114781,642,-0.240766
643,-0.114077,643,-0.245221
644,-0.113355,644,-0.233678
645,-0.112132,645,-0.237825
646,-0.111412,646,-0.241802
647,-0.110675,647,-0.245608
648,-0.109912,648,-0.249243
649,-0.109118,649,-0.23688
650,-0.107822,650,-0.240204
651,-0.107029,651,-0.243357
652,-0.106225,652,-0.246337
653,-0.105402,653,-0.249146
654,-0.104557,654,-0.235953
655,-0.103215,655,-0.238446
656,-0.102385,656,-0.240766
657,-0.10155,657,-0.242911
658,-0.1007,658,-0.229054
659,-0.0993587,659,-0.23088
660,-0.0985313,660,-0.23253
661,-0.0976984,661,-0.234004
662,-0.0968507,662,-0.219474
663,-0.0955103,663,-0.220624
664,-0.0946817,664,-0.221596
665,-0.0938457,665,-0.206562
666,-0.09252,666,-0.207207
667,-0.0917064,667,-0.207671
668,-0.0908838,668,-0.207955
669,-0.0900419,669,-0.19223
670,-0.0887025,670,-0.192181
671,-0.0878703,671,-0.19195
672,-0.0870264,672,-0.191536
673,-0.0861623,673,-0.190939
674,-0.0852737,674,-0.190159
675,-0.0843595,675,-0.189195
676,-0.0834208,676,-0.203875
677,-0.0829328,677,-0.202514
678,-0.0818917,678,-0.20097
679,-0.08082,679,-0.199244
680,-0.0797313,680,-0.197335
681,-0.0786352,681,-0.195244
682,-0.0775381,682,-0.192971
683,-0.0764442,683,-0.190515
684,-0.0753556,684,-0.203704
685,-0.0747462,685,-0.200852
686,-0.0736096,686,-0.197817
687,-0.0724649,687,-0.178771
688,-0.0708486,688,-0.175401
689,-0.0697733,689,-0.171847
690,-0.0687226,690,-0.183936
691,-0.0681599,691,-0.179981
692,-0.0670718,692,-0.175842
693,-0.0659723,693,-0.171517
694,-0.0648685,694,-0.167007
695,-0.0637651,695,-0.178139
696,-0.0631376,696,-0.173228
697,-0.0619812,697,-0.168131
698,-0.0608155,698,-0.162848
699,-0.0596511,699,-0.173208
700,-0.0589674,700,-0.167524
701,-0.0577612,701,-0.177483
702,-0.0570262,702,-0.171398
703,-0.0557663,703,-0.165128
704,-0.054507,704,-0.174502
705,-0.0537342,705,-0.167833
706,-0.0524489,706,-0.176807
707,-0.0516465,707,-0.169739
708,-0.0503312,708,-0.178315
709,-0.0495007,709,-0.170849
710,-0.0481606,710,-0.179027
711,-0.0473091,711,-0.171164
712,-0.0459518,712,-0.178945
713,-0.0450867,713,-0.170685
714,-0.0437192,714,-0.178071
715,-0.0428466,715,-0.169415
716,-0.0414739,716,-0.176405
717,-0.040598,717,-0.167354
718,-0.0392234,718,-0.173948
719,-0.0383466,719,-0.164501
720,-0.0369717,720,-0.1707
721,-0.0360951,721,-0.176686
722,-0.0351938,722,-0.166631
723,-0.0337844,723,-0.172223
724,-0.0328697,724,-0.161774
725,-0.0314575,725,-0.166972
726,-0.0305468,726,-0.156129
727,-0.0291427,727,-0.160933
728,-0.0282421,728,-0.165524
729,-0.0273216,729,-0.154075
730,-0.0258976,730,-0.158274
731,-0.0249723,731,-0.16226
732,-0.0240258,732,-0.150207
733,-0.022577,733,-0.153801
734,-0.0216293,734,-0.157184
735,-0.0206637,735,-0.160356
736,-0.0196723,736,-0.163317
737,-0.018652,737,-0.150241
738,-0.0171298,738,-0.152814
739,-0.0161146,739,-0.155178
740,-0.0150902,740,-0.157333
741,-0.0140499,741,-0.159279
742,-0.0129907,742,-0.161017
743,-0.0119121,743,-0.146719
744,-0.0103423,744,-0.148073
745,-0.00928999,745,-0.14922
746,-0.00823822,746,-0.15016
747,-0.0071791,747,-0.135065
748,-0.00563529,748,-0.135622
749,-0.00461141,749,-0.135972
750,-0.00358797,750,-0.136115
751,-0.00255537,751,-0.136052
752,-0.00150829,752,-0.135783
753,-0.000444524,753,-0.11948
754,0.00110905,754,-0.11883
755,0.00214478,755,-0.117975
756,0.00318011,756,-0.116915
757,0.00422337,757,-0.115649
758,0.00527911,758,-0.114179
759,0.00634925,759,-0.112504
760,0.00743384,760,-0.110626
761,0.00853181,761,-0.108545
762,0.00964142,762,-0.106261
763,0.0107606,763,-0.103774
764,0.0118874,764,-0.101086
765,0.0130197,765,-0.0981968
766,0.0141558,766,-0.0951066
767,0.0152942,767,-0.091816
768,0.0164337,768,-0.0883254
769,0.0175732,769,-0.0846351
770,0.018712,770,-0.0807457
771,0.0198495,771,-0.0766574
772,0.0209853,772,-0.0723706
773,0.0221192,773,-0.0678857
774,0.0232509,774,-0.063203
775,0.0243804,775,-0.0583228
776,0.0255076,776,-0.0532454
777,0.0266325,777,-0.0479713
778,0.0277552,778,-0.0425007
779,0.0288757,779,-0.036834
780,0.029994,780,-0.0309715
781,0.0311103,781,-0.0249135
782,0.0322244,782,-0.0186604
783,0.0333364,783,-0.0122124
784,0.0344465,784,-0.00557009
785,0.0355545,785,0.00126637
786,0.0366606,786,0.00829659
787,0.0377646,787,0.0155202
788,0.0388667,788,0.0229369
789,0.0399667,789,0.0305463
790,0.0410648,790,0.038348
791,0.0421608,791,0.0463417
792,0.0432548,792,0.054527
793,0.0443468,793,0.0629036
794,0.0454366,794,0.0714709
795,0.0465244,795,0.0802288
796,0.04761,796,0.0891767
797,0.0486935,797,0.0983144
798,0.0497748,798,0.107641
799,0.0508539,799,0.117157
800,0.0519308,800,0.126861
801,0.0530054,801,0.136754
802,0.0540777,802,0.146834
803,0.0551477,803,0.157101
804,0.0562153,804,0.167555
805,0.0572806,805,0.162367
806,0.0578704,806,0.173224
807,0.0589912,807,0.184264
808,0.0601236,808,0.179661
809,0.0607839,809,0.191099
810,0.0619715,810,0.18689
811,0.0626899,811,0.19872
812,0.0639329,812,0.1949
813,0.0647003,813,0.207117
814,0.0659841,814,0.203683
815,0.0667837,815,0.216282
816,0.0680914,816,0.213227
817,0.0689073,817,0.210376
818,0.0697516,818,0.207727
819,0.0706321,819,0.205278
820,0.0715505,820,0.218856
821,0.072978,821,0.216773
822,0.0739038,822,0.214886
823,0.0748421,823,0.213193
824,0.0757978,824,0.211695
825,0.0767723,825,0.210388
826,0.0777647,826,0.225099
827,0.0792459,827,0.224141
828,0.0802063,828,0.223371
829,0.0811622,829,0.222788
830,0.082121,830,0.222392
831,0.0830868,831,0.22218
832,0.0840613,832,0.222152
833,0.0850444,833,0.222305
834,0.0860351,834,0.22264
835,0.0870319,835,0.223155
836,0.0880328,836,0.223848
837,0.089036,837,0.224718
838,0.0900397,838,0.225764
839,0.0910424,839,0.226985
840,0.0920427,840,0.22838
841,0.0930396,841,0.229947
842,0.0940323,842,0.231686
843,0.0950201,843,0.233595
844,0.0960025,844,0.235674
845,0.0969793,845,0.237922
846,0.0979503,846,0.240336
847,0.0989153,847,0.242918
848,0.0998744,848,0.245665
849,0.100828,849,0.248576
850,0.101775,850,0.251651
851,0.102716,851,0.254889
852,0.103652,852,0.258289
853,0.104582,853,0.261849
854,0.105507,854,0.249742
855,0.105953,855,0.253651
856,0.106927,856,0.257718
857,0.10791,857,0.261941
858,0.108891,858,0.25049
859,0.10939,859,0.255051
860,0.110409,860,0.243936
861,0.110955,861,0.248829
862,0.112022,862,0.253871
863,0.113084,863,0.243233
864,0.113655,864,0.248598
865,0.114733,865,0.23828
866,0.115321,866,0.243964
867,0.116417,867,0.249789
868,0.117494,868,0.255754
869,0.11854,869,0.246031
870,0.119077,870,0.252305
871,0.120109,871,0.258716
872,0.121119,872,0.249435
873,0.121625,873,0.256149
874,0.122632,874,0.247168
875,0.123146,875,0.254179
876,0.124166,876,0.245493
877,0.124695,877,0.252796
878,0.125729,878,0.2444
